run_accession	study_accession	sample_accession	experiment_accession	scientific_name	tax_id	study_title	sample_title	experiment_title	library_name	cell_line	cell_type	library_strategy	library_source	library_selection	library_layout	instrument_platform	instrument_model	fastq_ftp	fastq_md5	fastq_bytes
SRR23321697	PRJNA930777	SAMN33024768	SRX19264205	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	pEF1s(orig), dox 13d, med expr	Illumina MiSeq sequencing: GSM7021783: pEF1s(orig), dox 13d, med expr Cricetulus griseus OTHER	GSM7021783	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/097/SRR23321697/SRR23321697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/097/SRR23321697/SRR23321697_2.fastq.gz	8170597764c5ec2d91d5f634d6031527;fe02d385b83c0feb7336e0de6d7cd706	1148369;1197514
SRR23321700	PRJNA930777	SAMN33024771	SRX19264202	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	pEF1s(orig), dox 3d, med expr	Illumina MiSeq sequencing: GSM7021780: pEF1s(orig), dox 3d, med expr Cricetulus griseus OTHER	GSM7021780	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/000/SRR23321700/SRR23321700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/000/SRR23321700/SRR23321700_2.fastq.gz	f0e35936161558573489a5378f3e1428;37044710fc75693663958c87cc5295e1	757208;760722
SRR23321703	PRJNA930777	SAMN33024774	SRX19264199	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	Inset(low)-pEF1s(orig), dox 8d, high expr	Illumina MiSeq sequencing: GSM7021777: Inset(low)-pEF1s(orig), dox 8d, high expr Cricetulus griseus OTHER	GSM7021777	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/003/SRR23321703/SRR23321703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/003/SRR23321703/SRR23321703_2.fastq.gz	40b68c4ee1d1124e7c71b00f544cb131;ccef8249ed44d69f09809b3dc9addde0	967258;987653
SRR23321704	PRJNA930777	SAMN33024775	SRX19264198	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	Inset(low)-pEF1s(orig), dox 3d, med expr	Illumina MiSeq sequencing: GSM7021776: Inset(low)-pEF1s(orig), dox 3d, med expr Cricetulus griseus OTHER	GSM7021776	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/004/SRR23321704/SRR23321704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/004/SRR23321704/SRR23321704_2.fastq.gz	4730ea0f612de6465061ab2084acded8;8b90a2793f59c10841a55224d04055e1	346497;352019
SRR23321707	PRJNA930777	SAMN33024778	SRX19264195	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	Inset(high)-pEF1s(orig), dox 8d, high expr, repeat	Illumina MiSeq sequencing: GSM7021773: Inset(high)-pEF1s(orig), dox 8d, high expr, repeat Cricetulus griseus OTHER	GSM7021773	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/007/SRR23321707/SRR23321707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/007/SRR23321707/SRR23321707_2.fastq.gz	6593d2de561384b52b56621030cf8b8c;8310168ddaa29d4d9e82d9eb96cc8421	1919470;1924236
SRR23321711	PRJNA930777	SAMN33024782	SRX19264191	Cricetulus griseus	10029	Promoter CpG content regulates DNMT-dependent silencing dynamics	Inset(high)-pEF1s(orig), dox 6d, low expr	Illumina MiSeq sequencing: GSM7021769: Inset(high)-pEF1s(orig), dox 6d, low expr Cricetulus griseus OTHER	GSM7021769	CHO	Chinese hamster ovary cells	OTHER	GENOMIC	other	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/011/SRR23321711/SRR23321711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/011/SRR23321711/SRR23321711_2.fastq.gz	e9b75c725bf8317a6c9fcbf42015aaf2;9fa3ea8ed9e7a2074459a0a3c68ddac6	1029218;1015858
SRR23373995	PRJNA932805	SAMN33212079	SRX19314802	Cricetulus griseus	10029	High-Fidelity Large-Diversity Monoclonal Mammalian Cell Libraries by Cell Cycle Arrested Recombinase-Mediated Cassette Exchange	Model organism or animal sample from Cricetulus griseus	Illumina MiSeq sequencing: mFc-1e7-run2	1e7-2			AMPLICON	SYNTHETIC	RT-PCR	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/095/SRR23373995/SRR23373995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/095/SRR23373995/SRR23373995_2.fastq.gz	31d45b054cf41b9a52393eb0359efd28;5633e1ead23c9ac7e7acd768cf8ee003	28479202;33962702
SRR23373997	PRJNA932805	SAMN33212079	SRX19314800	Cricetulus griseus	10029	High-Fidelity Large-Diversity Monoclonal Mammalian Cell Libraries by Cell Cycle Arrested Recombinase-Mediated Cassette Exchange	Model organism or animal sample from Cricetulus griseus	Illumina MiSeq sequencing: mFc-1e6	1e6			AMPLICON	SYNTHETIC	RT-PCR	PAIRED	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/097/SRR23373997/SRR23373997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/097/SRR23373997/SRR23373997_2.fastq.gz	93f8e0e83ee7781fd1ca78ea79b3f56d;b6cbd725dc59df5157a227225f001a76	64294317;72341580
SRR2352958	PRJNA295392	SAMN04053629	SRX1225033	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	HT1	Illumina HiSeq 2500 sequencing: GSM1875070: HT1 Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/008/SRR2352958/SRR2352958.fastq.gz	49b694dfa51c76b9160be2843b7a8a43	593305455
SRR2352962	PRJNA295392	SAMN04053605	SRX1225037	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	HT5	Illumina HiSeq 2500 sequencing: GSM1875074: HT5 Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/002/SRR2352962/SRR2352962.fastq.gz	477a40ad78c73f0269bec323a5b738b3	60498125
SRR2352964	PRJNA295392	SAMN04053607	SRX1225039	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	LC2	Illumina HiSeq 2500 sequencing: GSM1875076: LC2 Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/004/SRR2352964/SRR2352964.fastq.gz	840400f5ca422ba5c6a5a30ff4268b74	383708074
SRR2352969	PRJNA295392	SAMN04053612	SRX1225044	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	LC5c	Illumina HiSeq 2500 sequencing: GSM1875081: LC5c Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/009/SRR2352969/SRR2352969.fastq.gz	008f5cbc8d390b0258e3caf419c5d69f	108481152
SRR2352972	PRJNA295392	SAMN04053615	SRX1225047	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	LT3	Illumina HiSeq 2500 sequencing: GSM1875084: LT3 Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/002/SRR2352972/SRR2352972.fastq.gz	fc64fd6c2d1637d24ff455c053fceda5	32538265
SRR2352977	PRJNA295392	SAMN04053620	SRX1225052	Cricetulus griseus	10029	Profiling miRNAs of high, low and non-producing CHO cells during biphasic Fed-Batch cultivations reveal interesting targets for cell line engineering	NC3	Illumina HiSeq 2500 sequencing: GSM1875089: NC3 Cricetulus griseus miRNA-Seq			CHO-DG44	miRNA-Seq	TRANSCRIPTOMIC	size fractionation	SINGLE	ILLUMINA	Illumina HiSeq 2500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/007/SRR2352977/SRR2352977.fastq.gz	38fdf500020ec4e75766ee1363ed9d96	581113099
