study_accession	sample_accession	experiment_accession	run_accession	omics	library_strategy	library_layout	processing_layout	fastq_structure	fastq_role	file_index	filename	fastq_ftp	fastq_md5	fastq_bytes
PRJNA785251	SAMN23551695	SRX13273374	SRR17085339	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/039/SRR17085339/SRR17085339.fastq.gz	b7c04debc90787d5b033f255751ebc14	139529782
PRJNA785251	SAMN23551695	SRX13273374	SRR17085343	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR17085343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/043/SRR17085343/SRR17085343.fastq.gz	c196816feac89944aee2056cd1008baf	44622331
PRJNA810994	SAMN26308033	SRX14311060	SRR18163659	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/059/SRR18163659/SRR18163659.fastq.gz	abb6fc0db71cc5fe2b049e39130cbb02	2964045682
PRJNA810994	SAMN26308036	SRX14311057	SRR18163662	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/062/SRR18163662/SRR18163662.fastq.gz	5c9821b54f06ffee1b1c67453aea410b	4309138649
PRJNA810994	SAMN26308041	SRX14311052	SRR18163667	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR18163667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR181/067/SRR18163667/SRR18163667.fastq.gz	5dac36c670259ec560ae414ef1a40fc5	3336945957
PRJNA817102	SAMN26747792	SRX14491409	SRR18356113	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR18356113_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/013/SRR18356113/SRR18356113_1.fastq.gz	95783823ced66bd2717be7d546568e84	1627460713
PRJNA817102	SAMN26747792	SRX14491409	SRR18356113	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR18356113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR183/013/SRR18356113/SRR18356113_2.fastq.gz	4b1baef19562afa530525825189bd021	1679194270
PRJNA839086	SAMN28495779	SRX15316773	SRR19256302	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR19256302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/002/SRR19256302/SRR19256302_1.fastq.gz	a8c1462bd0c415996c02378978e68bb4	988674821
PRJNA839086	SAMN28495779	SRX15316773	SRR19256302	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR19256302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR192/002/SRR19256302/SRR19256302_2.fastq.gz	879030ca31c66d86bf4b0031a271123a	990158682
PRJNA865478	SAMN30113683	SRX16790173	SRR20770293	ChIP-seq	ChIP-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	SRR20770293.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR207/093/SRR20770293/SRR20770293.fastq.gz	173cc193cbea4c75286a3d78fdc5adad	3133316386
PRJNA938154	SAMN33426959	SRX19488786	SRR23603788	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/088/SRR23603788/SRR23603788.fastq.gz	8044f965297c644a3bcbcffac3bc5ac3	659363488
PRJNA938154	SAMN33426961	SRX19488784	SRR23603790	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/090/SRR23603790/SRR23603790.fastq.gz	95254027040a331e3691faacab65a2e9	749184871
PRJNA938154	SAMN33426971	SRX19488754	SRR23603800	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/000/SRR23603800/SRR23603800.fastq.gz	77be2421a40153ff4079b87e59ecbd30	770393858
PRJNA938154	SAMN33426999	SRX19488766	SRR23603808	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/008/SRR23603808/SRR23603808.fastq.gz	bed32065403c32c109e5f699d248075b	705974274
PRJNA938154	SAMN33426973	SRX19488752	SRR23603822	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/022/SRR23603822/SRR23603822.fastq.gz	bc3147ac7c1800005663a7e70b0b72d2	763092897
PRJNA938154	SAMN33426976	SRX19488749	SRR23603825	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/025/SRR23603825/SRR23603825.fastq.gz	3873fd3b03de4bc7565e7f744099cf6f	734877583
PRJNA938154	SAMN33426979	SRX19488746	SRR23603828	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/028/SRR23603828/SRR23603828.fastq.gz	ce0992a71b841cca3c1101e56863305e	766680257
PRJNA938154	SAMN33426980	SRX19488745	SRR23603829	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/029/SRR23603829/SRR23603829.fastq.gz	5fdc50f149c12cf3942db71c51ea93f7	753734293
PRJNA938154	SAMN33426983	SRX19488742	SRR23603832	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/032/SRR23603832/SRR23603832.fastq.gz	9c628608696c4cdce92d029775d9a41d	725971475
PRJNA938154	SAMN33426985	SRX19488740	SRR23603834	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/034/SRR23603834/SRR23603834.fastq.gz	0f9d11293557828016470a3a50d506c4	763508765
PRJNA938154	SAMN33426991	SRX19488774	SRR23603840	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/040/SRR23603840/SRR23603840.fastq.gz	473417531b055954bb2cecdd24b07239	706474875
PRJNA938154	SAMN33427013	SRX19488732	SRR23603842	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603842.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/042/SRR23603842/SRR23603842.fastq.gz	75ec53c866770f8297728e308a3ac5bc	729492453
PRJNA938154	SAMN33427017	SRX19488728	SRR23603846	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/046/SRR23603846/SRR23603846.fastq.gz	13ec2d971859f8bf8c89510a2031f30e	727450865
PRJNA938154	SAMN33427021	SRX19488724	SRR23603850	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/050/SRR23603850/SRR23603850.fastq.gz	e15d0ae4b2902cb4b11fb2fc13afc9a5	701205926
PRJNA938154	SAMN33427025	SRX19488720	SRR23603854	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/054/SRR23603854/SRR23603854.fastq.gz	78a4642d88a21b5e67fc15a0617c7650	768185650
PRJNA938154	SAMN33427031	SRX19488714	SRR23603860	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/060/SRR23603860/SRR23603860.fastq.gz	41bec440c0dd64ea6b06769d6fda8f73	508628057
PRJNA938154	SAMN33427041	SRX19488704	SRR23603870	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/070/SRR23603870/SRR23603870.fastq.gz	e6f37cafa9974e3a437f55abe57dfb37	643071649
PRJNA938154	SAMN33427051	SRX19488694	SRR23603880	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/080/SRR23603880/SRR23603880.fastq.gz	44ca01cf21ef46a85a9cf9dbbb5c68f0	637894524
PRJNA938154	SAMN33427052	SRX19488693	SRR23603881	RNA-seq	RNA-Seq	PAIRED	SINGLE	UNPAIRED_FROM_PAIRED	UNPAIRED	1	SRR23603881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/081/SRR23603881/SRR23603881.fastq.gz	6f12f1999207b9de53612029c0137ea7	781829381
PRJNA953054	SAMN34105237	SRX19900042	SRR24099909	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24099909_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/009/SRR24099909/SRR24099909_1.fastq.gz	7c5e509df4357a4837dd26ab91361d23	1847960013
PRJNA953054	SAMN34105237	SRX19900042	SRR24099909	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24099909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR240/009/SRR24099909/SRR24099909_2.fastq.gz	763e549104622a8ffe8e92b4b68d718a	1842597551
PRJNA974014	SAMN35159393	SRX20431020	SRR24650918	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650918_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/018/SRR24650918/SRR24650918_1.fastq.gz	f55f9c1b907ed87688c4008738e98f1b	3018967889
PRJNA974014	SAMN35159393	SRX20431020	SRR24650918	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/018/SRR24650918/SRR24650918_2.fastq.gz	ff17471a8f5c315e27ae2e5ba172996f	3185133236
PRJNA974014	SAMN35159395	SRX20431018	SRR24650920	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650920_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/020/SRR24650920/SRR24650920_1.fastq.gz	8eb81c436d0f18f8dbf36b986688630d	3485124212
PRJNA974014	SAMN35159395	SRX20431018	SRR24650920	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/020/SRR24650920/SRR24650920_2.fastq.gz	2a458d547915df3006be00cd3a8b772f	3669483010
PRJNA974014	SAMN35159428	SRX20431009	SRR24650929	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650929_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/029/SRR24650929/SRR24650929_1.fastq.gz	a9bb07cb8c0057be706fb3b628855f92	1199635569
PRJNA974014	SAMN35159428	SRX20431009	SRR24650929	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/029/SRR24650929/SRR24650929_2.fastq.gz	59df78122ded22b5913aeff47b865448	1267481604
PRJNA974014	SAMN35159430	SRX20431007	SRR24650931	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/031/SRR24650931/SRR24650931_1.fastq.gz	dce5622bfba3e72b3b105d6dcf3420c7	1015481682
PRJNA974014	SAMN35159430	SRX20431007	SRR24650931	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/031/SRR24650931/SRR24650931_2.fastq.gz	ef6cadbdf0bee19b9fc79861433f9fea	1071627925
PRJNA974014	SAMN35159461	SRX20431000	SRR24650938	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650938_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/038/SRR24650938/SRR24650938_1.fastq.gz	5d0afcc6067ea582982224f1cea075bd	1066781694
PRJNA974014	SAMN35159461	SRX20431000	SRR24650938	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650938_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/038/SRR24650938/SRR24650938_2.fastq.gz	07e923e6a99c92750a8ee4cb3e1d0fa7	1142029462
PRJNA974014	SAMN35159401	SRX20430996	SRR24650942	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650942_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/042/SRR24650942/SRR24650942_1.fastq.gz	09091b0fe7258a179beeaae1c57fac8d	3132071729
PRJNA974014	SAMN35159401	SRX20430996	SRR24650942	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/042/SRR24650942/SRR24650942_2.fastq.gz	8a818bcddbc10f5052f71d5a7c17d054	3397758617
PRJNA974014	SAMN35159403	SRX20430994	SRR24650944	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650944_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/044/SRR24650944/SRR24650944_1.fastq.gz	ecb4cad3b809d49da0ebdd8d7e8f69a5	3573412857
PRJNA974014	SAMN35159403	SRX20430994	SRR24650944	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650944_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/044/SRR24650944/SRR24650944_2.fastq.gz	ca3e298c677799b3a046a973c33d713e	3862734779
PRJNA974014	SAMN35159436	SRX20430985	SRR24650953	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650953_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/053/SRR24650953/SRR24650953_1.fastq.gz	a0324572799d1b25f538019f57a4cac4	1054858418
PRJNA974014	SAMN35159436	SRX20430985	SRR24650953	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650953_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/053/SRR24650953/SRR24650953_2.fastq.gz	fec1a82286a7aea27faf078a54b8c91d	1128954746
PRJNA974014	SAMN35159438	SRX20430983	SRR24650955	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650955_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/055/SRR24650955/SRR24650955_1.fastq.gz	bd85600ce8d31fa80f09f8b20f34f0c6	1079349574
PRJNA974014	SAMN35159438	SRX20430983	SRR24650955	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650955_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/055/SRR24650955/SRR24650955_2.fastq.gz	42d3f0c71a5d1999ac4dd18f6959765b	1154184663
PRJNA974014	SAMN35159466	SRX20430979	SRR24650959	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650959_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/059/SRR24650959/SRR24650959_1.fastq.gz	5621a55cba0b279b75e4161909eb6fc9	1018185060
PRJNA974014	SAMN35159466	SRX20430979	SRR24650959	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650959_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/059/SRR24650959/SRR24650959_2.fastq.gz	e28e5607569716cd73232a743aff8fd0	1062596187
PRJNA974014	SAMN35159411	SRX20430970	SRR24650968	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650968_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/068/SRR24650968/SRR24650968_1.fastq.gz	da72012a3dbb7f7c0f23179c098dfed9	921684163
PRJNA974014	SAMN35159411	SRX20430970	SRR24650968	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650968_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/068/SRR24650968/SRR24650968_2.fastq.gz	70733725b807e3da93fc52d6cf68b643	974480867
PRJNA974014	SAMN35159414	SRX20430967	SRR24650971	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650971_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/071/SRR24650971/SRR24650971_1.fastq.gz	328a85e608506dba1ad8b6bba9d6800b	909422759
PRJNA974014	SAMN35159414	SRX20430967	SRR24650971	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/071/SRR24650971/SRR24650971_2.fastq.gz	5e48f1f3973cd78cbdcf54bd1714318d	960592278
PRJNA974014	SAMN35159441	SRX20430964	SRR24650974	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650974_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/074/SRR24650974/SRR24650974_1.fastq.gz	8f74a8f2401a68643aa5b8a0c1ef1e13	1173853572
PRJNA974014	SAMN35159441	SRX20430964	SRR24650974	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/074/SRR24650974/SRR24650974_2.fastq.gz	344f96e9e3104644fb103b70137f8d83	1246502854
PRJNA974014	SAMN35159443	SRX20430962	SRR24650976	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650976_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/076/SRR24650976/SRR24650976_1.fastq.gz	8d144f1d01a2fb3e4a261d05d3b3de43	1324347898
PRJNA974014	SAMN35159443	SRX20430962	SRR24650976	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/076/SRR24650976/SRR24650976_2.fastq.gz	cee8b1b08d821d9cec076a2430d393aa	1405901263
PRJNA974014	SAMN35159447	SRX20430958	SRR24650980	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650980_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/080/SRR24650980/SRR24650980_1.fastq.gz	f665db601ea890f697cb258f321db0dd	1179018694
PRJNA974014	SAMN35159447	SRX20430958	SRR24650980	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/080/SRR24650980/SRR24650980_2.fastq.gz	4dcdd9c5e6d04028acb1dc62e1ff47b7	1247826866
PRJNA974014	SAMN35159474	SRX20430955	SRR24650983	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650983_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/083/SRR24650983/SRR24650983_1.fastq.gz	43ca7283dadba334b22799ef6f858553	983438123
PRJNA974014	SAMN35159474	SRX20430955	SRR24650983	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/083/SRR24650983/SRR24650983_2.fastq.gz	6e1ab1a3fff265e6479cce0a5c85e1e6	1044681121
PRJNA974014	SAMN35159478	SRX20430951	SRR24650987	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650987_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/087/SRR24650987/SRR24650987_1.fastq.gz	8a37006066a714e20ef8809552afcfa0	958810787
PRJNA974014	SAMN35159478	SRX20430951	SRR24650987	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650987_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/087/SRR24650987/SRR24650987_2.fastq.gz	5e7b754bfd73b4ac9f7e6d4ce6b0e1f2	1013843658
PRJNA974014	SAMN35159481	SRX20430948	SRR24650990	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24650990_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/090/SRR24650990/SRR24650990_1.fastq.gz	0f0a1de3961b7216f269bfc3f9249d79	1251208637
PRJNA974014	SAMN35159481	SRX20430948	SRR24650990	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24650990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/090/SRR24650990/SRR24650990_2.fastq.gz	b589be2971e2f3597513bbc41e770e32	1313755618
PRJNA974014	SAMN35159419	SRX20431033	SRR24651000	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR24651000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/000/SRR24651000/SRR24651000_1.fastq.gz	37fe207a8377f288a56ab72d179b9f1e	1292773614
PRJNA974014	SAMN35159419	SRX20431033	SRR24651000	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR24651000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR246/000/SRR24651000/SRR24651000_2.fastq.gz	d54d0dccc2238320d8146b16dec75709	1381306501
PRJEB37009	SAMEA6602845	ERX3975424	ERR3972087	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR3972087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR397/007/ERR3972087/ERR3972087.fastq.gz	2c86de3297b9ab020030b9360264eb0c	2039513985
PRJEB37009	SAMEA6602852	ERX3975431	ERR3972094	RNA-seq	RNA-Seq	SINGLE	SINGLE	SINGLE	SINGLE	1	ERR3972094.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR397/004/ERR3972094/ERR3972094.fastq.gz	796fe8268af59dce00deeb8cd89bd86e	1869194327
PRJNA820638	SAMN27019293	SRX14633666	SRR18502230	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR18502230_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/030/SRR18502230/SRR18502230_1.fastq.gz	0727fa9c469d1e449c5dbd857a2a9497	1749784742
PRJNA820638	SAMN27019293	SRX14633666	SRR18502230	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR18502230_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/030/SRR18502230/SRR18502230_2.fastq.gz	a655e1b474eb06a7ce1581ec5fa6cd1d	1785809157
PRJNA820638	SAMN27019297	SRX14633662	SRR18502234	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR18502234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/034/SRR18502234/SRR18502234_1.fastq.gz	6cb19afbaa4dd9f2545bdbc0419153c6	2069192863
PRJNA820638	SAMN27019297	SRX14633662	SRR18502234	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR18502234_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR185/034/SRR18502234/SRR18502234_2.fastq.gz	d21822a78e24a116e57ec388c55bbc2a	2127730980
PRJNA318741	SAMN04867124	SRX1712536	SRR3401399	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR3401399_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/009/SRR3401399/SRR3401399_1.fastq.gz	b3f5da2c61c3a101afbf4aa85fb527fb	1082458339
PRJNA318741	SAMN04867124	SRX1712536	SRR3401399	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR3401399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/009/SRR3401399/SRR3401399_2.fastq.gz	c0b477bb5625af648e422cdae72b701f	1160129846
PRJNA1363687	SAMN53215351	SRX31258994	SRR36222941	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR36222941_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/041/SRR36222941/SRR36222941_1.fastq.gz	73d18658c722a1e5696aa22431f46b39	752124847
PRJNA1363687	SAMN53215351	SRX31258994	SRR36222941	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR36222941_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/041/SRR36222941/SRR36222941_2.fastq.gz	55561cf6458b3d3da6cb6032cdf75b7c	761215339
PRJNA1397461	SAMN54431537	SRX31674368	SRR36663586	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR36663586_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR366/086/SRR36663586/SRR36663586_1.fastq.gz	dfb00ef0da923e13542d6121b3629287	1133664955
PRJNA1397461	SAMN54431537	SRX31674368	SRR36663586	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R2	2	SRR36663586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR366/086/SRR36663586/SRR36663586_2.fastq.gz	f02ef384c8eb1d4368fddbf66a3f51c4	1125806850
PRJNA1397461	SAMN54431536	SRX31674367	SRR36663587	RNA-seq	RNA-Seq	PAIRED	PAIRED	PAIRED	R1	1	SRR36663587_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR366/087/SRR36663587/SRR36663587_1.fastq.gz	bf05a86c473f0d8a40d320081e263806	1537924171
